time,x,y,z
1.331,13.7689,-0.159631,15.1953
1.332,13.7737,0.113367,15.2023
1.332,13.7738,-0.15967,15.1996
1.333,13.7786,0.113328,15.2066
1.333,13.7787,-0.159709,15.2039
1.334,13.7834,0.113289,15.2109
1.334,13.7836,-0.159748,15.2082
1.335,13.7883,0.11325,15.2151
1.335,13.7884,-0.159788,15.2125
1.336,13.7932,0.11321,15.2194
1.336,13.7933,-0.159827,15.2168
1.337,13.798,0.113171,15.2237
1.337,13.7982,-0.159866,15.221
1.338,13.8029,0.113131,15.2279
1.338,13.803,-0.159906,15.2253
1.339,13.8077,0.113092,15.2322
1.339,13.8079,-0.159945,15.2295
1.34,13.8126,0.113053,15.2364
1.34,13.8127,-0.159984,15.2338
1.341,13.8174,0.113013,15.2407
1.341,13.8175,-0.160024,15.238
1.342,13.8223,0.112974,15.2449
1.342,13.8224,-0.160063,15.2422
1.343,13.8271,0.112934,15.2491
1.343,13.8272,-0.160103,15.2465
1.344,13.8319,0.112895,15.2534
1.344,13.832,-0.160142,15.2507
1.345,13.8367,0.112855,15.2576
1.345,13.8368,-0.160182,15.2549
1.346,13.8416,0.112816,15.2618
1.346,13.8416,-0.160221,15.2591
1.347,13.8464,0.112776,15.266
1.347,13.8464,-0.160261,15.2633
1.348,13.8512,0.112736,15.2702
1.348,13.8512,-0.160301,15.2675
1.349,13.856,0.112697,15.2743
1.349,13.856,-0.16034,15.2717
1.35,13.8608,0.112657,15.2785
1.35,13.8608,-0.16038,15.2758
1.351,13.8655,0.112617,15.2827
1.351,13.8656,-0.16042,15.28
1.352,13.8703,0.112577,15.2869
1.352,13.8704,-0.160459,15.2842
1.353,13.8751,0.112538,15.291
1.353,13.8752,-0.160499,15.2883
1.354,13.8799,0.112498,15.2952
1.354,13.8799,-0.160539,15.2925
1.355,13.8846,0.112458,15.2993
1.355,13.8847,-0.160579,15.2966
1.356,13.8894,0.112418,15.3034
1.356,13.8894,-0.160619,15.3007
1.357,13.8941,0.112378,15.3076
1.357,13.8942,-0.160659,15.3049
1.358,13.8989,0.112338,15.3117
1.358,13.8989,-0.160699,15.309
1.359,13.9036,0.112298,15.3158
1.359,13.9037,-0.160738,15.3131
1.36,13.9084,0.112258,15.3199
1.36,13.9084,-0.160778,15.3172
1.361,13.9131,0.112218,15.324
1.361,13.9131,-0.160818,15.3213
1.362,13.9178,0.112178,15.3281
1.362,13.9179,-0.160859,15.3254
1.363,13.9226,0.112138,15.3322
1.363,13.9226,-0.160899,15.3295
1.364,13.9273,0.112098,15.3363
1.364,13.9273,-0.160939,15.3335
1.365,13.932,0.112058,15.3403
1.365,13.932,-0.160979,15.3376
1.366,13.9367,0.112017,15.3444
1.366,13.9367,-0.161019,15.3417
1.367,13.9414,0.111977,15.3485
1.367,13.9414,-0.161059,15.3457
1.368,13.9461,0.111937,15.3525
1.368,13.9461,-0.161099,15.3498
1.369,13.9508,0.111897,15.3565
1.369,13.9508,-0.16114,15.3538
1.37,13.9555,0.111856,15.3606
1.37,13.9555,-0.16118,15.3578
1.371,13.9601,0.111816,15.3646
1.371,13.9602,-0.16122,15.3619
1.372,13.9648,0.111776,15.3686
1.372,13.9648,-0.16126,15.3659
1.373,13.9695,0.111735,15.3727
1.373,13.9695,-0.161301,15.3699
1.374,13.9742,0.111695,15.3767
1.374,13.9741,-0.161341,15.3739
1.375,13.9788,0.111655,15.3807
1.375,13.9788,-0.161382,15.3779
1.376,13.9835,0.111614,15.3847
1.376,13.9835,-0.161422,15.3819
1.377,13.9881,0.111574,15.3886
1.377,13.9881,-0.161463,15.3859
1.378,13.9928,0.111533,15.3926
1.378,13.9927,-0.161503,15.3899
1.379,13.9974,0.111492,15.3966
1.379,13.9974,-0.161544,15.3938
1.38,14.002,0.111452,15.4006
1.38,14.002,-0.161584,15.3978
1.381,14.0067,0.111411,15.4045
1.381,14.0066,-0.161625,15.4018
1.382,14.0113,0.111371,15.4085
1.382,14.0112,-0.161665,15.4057
1.383,14.0159,0.11133,15.4124
1.383,14.0159,-0.161706,15.4097
1.384,14.0205,0.111289,15.4164
1.384,14.0205,-0.161747,15.4136
1.385,14.0251,0.111249,15.4203
1.385,14.0251,-0.161787,15.4175
1.386,14.0297,0.111208,15.4242
1.386,14.0297,-0.161828,15.4215
1.387,14.0343,0.111167,15.4282
1.387,14.0343,-0.161869,15.4254
1.388,14.0389,0.111126,15.4321
1.388,14.0388,-0.16191,15.4293
1.389,14.0435,0.111085,15.436
1.389,14.0434,-0.16195,15.4332
1.39,14.0481,0.111044,15.4399
1.39,14.048,-0.161991,15.4371
1.391,14.0526,0.111004,15.4438
1.391,14.0526,-0.162032,15.441
1.392,14.0572,0.110963,15.4476
1.392,14.0571,-0.162073,15.4448
1.393,14.0618,0.110922,15.4515
1.393,14.0617,-0.162114,15.4487
1.394,14.0663,0.110881,15.4554
1.394,14.0663,-0.162155,15.4526
1.395,14.0709,0.11084,15.4593
1.395,14.0708,-0.162196,15.4564
1.396,14.0754,0.110799,15.4631
1.396,14.0753,-0.162237,15.4603
1.397,14.08,0.110758,15.467
1.397,14.0799,-0.162278,15.4641
1.398,14.0845,0.110717,15.4708
1.398,14.0844,-0.162319,15.468
1.399,14.089,0.110675,15.4746
1.399,14.089,-0.16236,15.4718
1.4,14.0936,0.110634,15.4785
1.4,14.0935,-0.162401,15.4756
1.401,14.0981,0.110593,15.4823
1.401,14.098,-0.162442,15.4795
1.402,14.1026,0.110552,15.4861
1.402,14.1025,-0.162483,15.4833
1.403,14.1071,0.110511,15.4899
1.403,14.107,-0.162525,15.4871
1.404,14.1116,0.110469,15.4937
1.404,14.1115,-0.162566,15.4909
1.405,14.1161,0.110428,15.4975
1.405,14.116,-0.162607,15.4947
1.406,14.1206,0.110387,15.5013
1.406,14.1205,-0.162648,15.4985
1.407,14.1251,0.110345,15.5051
1.407,14.125,-0.16269,15.5022
1.408,14.1296,0.110304,15.5089
1.408,14.1295,-0.162731,15.506
1.409,14.1341,0.110263,15.5126
1.409,14.134,-0.162772,15.5098
1.41,14.1386,0.110221,15.5164
1.41,14.1384,-0.162814,15.5135
1.411,14.143,0.11018,15.5201
1.411,14.1429,-0.162855,15.5173
1.412,14.1475,0.110138,15.5239
1.412,14.1474,-0.162897,15.521
1.413,14.152,0.110097,15.5276
1.413,14.1518,-0.162938,15.5248
1.414,14.1564,0.110055,15.5314
1.414,14.1563,-0.16298,15.5285
1.415,14.1609,0.110014,15.5351
1.415,14.1607,-0.163021,15.5322
1.416,14.1653,0.109972,15.5388
1.416,14.1652,-0.163063,15.5359
1.417,14.1697,0.10993,15.5425
1.417,14.1696,-0.163104,15.5396
1.418,14.1742,0.109889,15.5462
1.418,14.174,-0.163146,15.5433
1.419,14.1786,0.109847,15.5499
1.419,14.1784,-0.163188,15.547
1.42,14.183,0.109805,15.5536
1.42,14.1829,-0.163229,15.5507
1.421,14.1875,0.109764,15.5573
1.421,14.1873,-0.163271,15.5544
1.422,14.1919,0.109722,15.561
1.422,14.1917,-0.163313,15.5581
1.423,14.1963,0.10968,15.5646
1.423,14.1961,-0.163355,15.5617
1.424,14.2007,0.109638,15.5683
1.424,14.2005,-0.163396,15.5654
1.425,14.2051,0.109596,15.572
1.425,14.2049,-0.163438,15.5691
1.426,14.2095,0.109554,15.5756
1.426,14.2093,-0.16348,15.5727
1.427,14.2139,0.109512,15.5793
1.427,14.2137,-0.163522,15.5764
1.428,14.2182,0.10947,15.5829
1.428,14.218,-0.163564,15.58
1.429,14.2226,0.109429,15.5865
1.429,14.2224,-0.163606,15.5836
1.43,14.227,0.109387,15.5902
1.43,14.2268,-0.163648,15.5872
1.431,14.2314,0.109345,15.5938
1.431,14.2312,-0.16369,15.5908
1.432,14.2357,0.109302,15.5974
1.432,14.2355,-0.163732,15.5945
1.433,14.2401,0.10926,15.601
1.433,14.2399,-0.163774,15.598
1.434,14.2444,0.109218,15.6046
1.434,14.2442,-0.163816,15.6016
1.435,14.2488,0.109176,15.6082
1.435,14.2486,-0.163858,15.6052
1.436,14.2531,0.109134,15.6117
1.436,14.2529,-0.1639,15.6088
1.437,14.2575,0.109092,15.6153
1.437,14.2572,-0.163942,15.6124
1.438,14.2618,0.10905,15.6189
1.438,14.2616,-0.163984,15.6159
1.439,14.2661,0.109007,15.6225
1.439,14.2659,-0.164027,15.6195
1.44,14.2704,0.108965,15.626
1.44,14.2702,-0.164069,15.6231
1.441,14.2748,0.108923,15.6296
1.441,14.2745,-0.164111,15.6266
1.442,14.2791,0.10888,15.6331
1.442,14.2788,-0.164153,15.6301
1.443,14.2834,0.108838,15.6366
1.443,14.2831,-0.164196,15.6337
1.444,14.2877,0.108796,15.6402
1.444,14.2874,-0.164238,15.6372
1.445,14.292,0.108753,15.6437
1.445,14.2917,-0.16428,15.6407
1.446,14.2963,0.108711,15.6472
1.446,14.296,-0.164323,15.6442
1.447,14.3006,0.108668,15.6507
1.447,14.3003,-0.164365,15.6477
1.448,14.3048,0.108626,15.6542
1.448,14.3046,-0.164408,15.6512
1.449,14.3091,0.108583,15.6577
1.449,14.3088,-0.16445,15.6547
1.45,14.3134,0.108541,15.6612
1.45,14.3131,-0.164493,15.6582
1.451,14.3177,0.108498,15.6647
1.451,14.3174,-0.164535,15.6617
1.452,14.3219,0.108456,15.6681
1.452,14.3216,-0.164578,15.6651
1.453,14.3262,0.108413,15.6716
1.453,14.3259,-0.16462,15.6686
1.454,14.3304,0.10837,15.6751
1.454,14.3301,-0.164663,15.6721
1.455,14.3347,0.108328,15.6785
1.455,14.3344,-0.164706,15.6755
1.456,14.3389,0.108285,15.682
1.456,14.3386,-0.164748,15.6789
1.457,14.3431,0.108242,15.6854
1.457,14.3428,-0.164791,15.6824
1.458,14.3474,0.108199,15.6888
1.458,14.3471,-0.164834,15.6858
1.459,14.3516,0.108157,15.6922
1.459,14.3513,-0.164877,15.6892
1.46,14.3558,0.108114,15.6957
1.46,14.3555,-0.164919,15.6926
1.461,14.36,0.108071,15.6991
1.461,14.3597,-0.164962,15.696
1.462,14.3643,0.108028,15.7025
1.462,14.3639,-0.165005,15.6994
1.463,14.3685,0.107985,15.7059
1.463,14.3681,-0.165048,15.7028
1.464,14.3727,0.107942,15.7093
1.464,14.3723,-0.165091,15.7062
1.465,14.3769,0.107899,15.7127
1.465,14.3765,-0.165134,15.7096
1.466,14.3811,0.107856,15.716
1.466,14.3807,-0.165177,15.713
1.467,14.3852,0.107813,15.7194
1.467,14.3849,-0.16522,15.7164
1.468,14.3894,0.10777,15.7228
1.468,14.3891,-0.165263,15.7197
1.469,14.3936,0.107727,15.7261
1.469,14.3932,-0.165306,15.7231
1.47,14.3978,0.107684,15.7295
1.47,14.3974,-0.165349,15.7264
1.471,14.4019,0.107641,15.7328
1.471,14.4016,-0.165392,15.7298
1.472,14.4061,0.107598,15.7362
1.472,14.4057,-0.165435,15.7331
1.473,14.4103,0.107555,15.7395
1.473,14.4099,-0.165478,15.7364
1.474,14.4144,0.107511,15.7428
1.474,14.414,-0.165521,15.7397
1.475,14.4186,0.107468,15.7461
1.475,14.4182,-0.165564,15.743
1.476,14.4227,0.107425,15.7494
1.476,14.4223,-0.165607,15.7463
1.477,14.4268,0.107382,15.7527
1.477,14.4264,-0.165651,15.7496
1.478,14.431,0.107338,15.756
1.478,14.4306,-0.165694,15.7529
1.479,14.4351,0.107295,15.7593
1.479,14.4347,-0.165737,15.7562
1.48,14.4392,0.107251,15.7626
1.48,14.4388,-0.165781,15.7595
1.481,14.4433,0.107208,15.7659
1.481,14.4429,-0.165824,15.7628
1.482,14.4474,0.107165,15.7691
1.482,14.447,-0.165867,15.766
1.483,14.4515,0.107121,15.7724
1.483,14.4511,-0.165911,15.7693
1.484,14.4556,0.107078,15.7757
1.484,14.4552,-0.165954,15.7725
1.485,14.4597,0.107034,15.7789
1.485,14.4593,-0.165998,15.7758
1.486,14.4638,0.106991,15.7822
1.486,14.4634,-0.166041,15.779
1.487,14.4679,0.106947,15.7854
1.487,14.4675,-0.166085,15.7823
1.488,14.472,0.106904,15.7886
1.488,14.4716,-0.166128,15.7855
1.489,14.4761,0.10686,15.7918
1.489,14.4756,-0.166172,15.7887
1.49,14.4802,0.106816,15.7951
1.49,14.4797,-0.166215,15.7919
1.491,14.4842,0.106773,15.7983
1.491,14.4838,-0.166259,15.7951
1.492,14.4883,0.106729,15.8015
1.492,14.4878,-0.166303,15.7983
1.493,14.4923,0.106685,15.8047
1.493,14.4919,-0.166346,15.8015
1.494,14.4964,0.106641,15.8078
1.494,14.4959,-0.16639,15.8047
1.495,14.5004,0.106598,15.811
1.495,14.5,-0.166434,15.8079
1.496,14.5045,0.106554,15.8142
1.496,14.504,-0.166477,15.811
1.497,14.5085,0.10651,15.8174
1.497,14.508,-0.166521,15.8142
1.498,14.5126,0.106466,15.8205
1.498,14.5121,-0.166565,15.8174
1.499,14.5166,0.106422,15.8237
1.499,14.5161,-0.166609,15.8205
1.5,14.5206,0.106378,15.8268
1.5,14.5201,-0.166653,15.8236
1.501,14.5246,0.106334,15.83
1.501,14.5241,-0.166697,15.8268
1.502,14.5286,0.10629,15.8331
1.502,14.5281,-0.16674,15.8299
1.503,14.5327,0.106246,15.8362
1.503,14.5322,-0.166784,15.833
1.504,14.5367,0.106202,15.8393
1.504,14.5362,-0.166828,15.8361
1.505,14.5407,0.106158,15.8425
1.505,14.5401,-0.166872,15.8393
1.506,14.5447,0.106114,15.8456
1.506,14.5441,-0.166916,15.8424
1.507,14.5486,0.10607,15.8487
1.507,14.5481,-0.16696,15.8455
1.508,14.5526,0.106026,15.8518
1.508,14.5521,-0.167004,15.8485
1.509,14.5566,0.105982,15.8548
1.509,14.5561,-0.167049,15.8516
1.51,14.5606,0.105938,15.8579
1.51,14.56,-0.167093,15.8547
1.511,14.5646,0.105894,15.861
1.511,14.564,-0.167137,15.8578
1.512,14.5685,0.105849,15.8641
1.512,14.568,-0.167181,15.8608
1.513,14.5725,0.105805,15.8671
1.513,14.5719,-0.167225,15.8639
1.514,14.5764,0.105761,15.8702
1.514,14.5759,-0.167269,15.8669
1.515,14.5804,0.105717,15.8732
1.515,14.5798,-0.167314,15.87
1.516,14.5843,0.105672,15.8763
1.516,14.5838,-0.167358,15.873
1.517,14.5883,0.105628,15.8793
1.517,14.5877,-0.167402,15.876
1.518,14.5922,0.105583,15.8823
1.518,14.5916,-0.167447,15.8791
1.519,14.5961,0.105539,15.8853
1.519,14.5956,-0.167491,15.8821
1.52,14.6001,0.105495,15.8883
1.52,14.5995,-0.167535,15.8851
1.521,14.604,0.10545,15.8914
1.521,14.6034,-0.16758,15.8881
1.522,14.6079,0.105406,15.8943
1.522,14.6073,-0.167624,15.8911
1.523,14.6118,0.105361,15.8973
1.523,14.6112,-0.167669,15.8941
1.524,14.6157,0.105317,15.9003
1.524,14.6151,-0.167713,15.897
1.525,14.6196,0.105272,15.9033
1.525,14.619,-0.167758,15.9
1.526,14.6235,0.105227,15.9063
1.526,14.6229,-0.167802,15.903
1.527,14.6274,0.105183,15.9092
1.527,14.6268,-0.167847,15.9059
1.528,14.6313,0.105138,15.9122
1.528,14.6307,-0.167891,15.9089
1.529,14.6352,0.105093,15.9151
1.529,14.6346,-0.167936,15.9118
1.53,14.6391,0.105049,15.9181
1.53,14.6384,-0.16798,15.9148
1.531,14.643,0.105004,15.921
1.531,14.6423,-0.168025,15.9177
1.532,14.6468,0.104959,15.924
1.532,14.6462,-0.16807,15.9206
1.533,14.6507,0.104914,15.9269
1.533,14.65,-0.168115,15.9236
1.534,14.6545,0.10487,15.9298
1.534,14.6539,-0.168159,15.9265
1.535,14.6584,0.104825,15.9327
1.535,14.6577,-0.168204,15.9294
1.536,14.6622,0.10478,15.9356
1.536,14.6616,-0.168249,15.9323
1.537,14.6661,0.104735,15.9385
1.537,14.6654,-0.168294,15.9352
1.538,14.6699,0.10469,15.9414
1.538,14.6693,-0.168339,15.9381
1.539,14.6738,0.104645,15.9443
1.539,14.6731,-0.168383,15.9409
1.54,14.6776,0.1046,15.9472
1.54,14.6769,-0.168428,15.9438
1.541,14.6814,0.104555,15.95
1.541,14.6807,-0.168473,15.9467
1.542,14.6852,0.10451,15.9529
1.542,14.6846,-0.168518,15.9495
1.543,14.6891,0.104465,15.9558
1.543,14.6884,-0.168563,15.9524
1.544,14.6929,0.10442,15.9586
1.544,14.6922,-0.168608,15.9552
1.545,14.6967,0.104375,15.9615
1.545,14.696,-0.168653,15.9581
1.546,14.7005,0.10433,15.9643
1.546,14.6998,-0.168698,15.9609
1.547,14.7043,0.104285,15.9671
1.547,14.7036,-0.168743,15.9637
1.548,14.7081,0.104239,15.9699
1.548,14.7074,-0.168788,15.9665
1.549,14.7119,0.104194,15.9728
1.549,14.7111,-0.168834,15.9694
1.55,14.7157,0.104149,15.9756
1.55,14.7149,-0.168879,15.9722
1.551,14.7194,0.104104,15.9784
1.551,14.7187,-0.168924,15.975
1.552,14.7232,0.104058,15.9812
1.552,14.7225,-0.168969,15.9778
1.553,14.727,0.104013,15.984
1.553,14.7262,-0.169014,15.9805
1.554,14.7307,0.103968,15.9867
1.554,14.73,-0.16906,15.9833
1.555,14.7345,0.103922,15.9895
1.555,14.7337,-0.169105,15.9861
1.556,14.7383,0.103877,15.9923
1.556,14.7375,-0.16915,15.9889
1.557,14.742,0.103832,15.9951
1.557,14.7412,-0.169196,15.9916
1.558,14.7458,0.103786,15.9978
1.558,14.745,-0.169241,15.9944
1.559,14.7495,0.103741,16.0006
1.559,14.7487,-0.169286,15.9971
1.56,14.7532,0.103695,16.0033
1.56,14.7524,-0.169332,15.9998
1.561,14.757,0.10365,16.006
1.561,14.7562,-0.169377,16.0026
1.562,14.7607,0.103604,16.0088
1.562,14.7599,-0.169423,16.0053
1.563,14.7644,0.103559,16.0115
1.563,14.7636,-0.169468,16.008
1.564,14.7681,0.103513,16.0142
1.564,14.7673,-0.169514,16.0107
1.565,14.7718,0.103467,16.0169
1.565,14.771,-0.169559,16.0134
1.566,14.7756,0.103422,16.0196
1.566,14.7747,-0.169605,16.0161
1.567,14.7793,0.103376,16.0223
1.567,14.7784,-0.16965,16.0188
1.568,14.783,0.10333,16.025
1.568,14.7821,-0.169696,16.0215
1.569,14.7866,0.103285,16.0277
1.569,14.7858,-0.169742,16.0242
1.57,14.7903,0.103239,16.0304
1.57,14.7895,-0.169787,16.0269
1.571,14.794,0.103193,16.033
1.571,14.7932,-0.169833,16.0295
1.572,14.7977,0.103147,16.0357
1.572,14.7969,-0.169879,16.0322
1.573,14.8014,0.103101,16.0384
1.573,14.8005,-0.169924,16.0348
1.574,14.8051,0.103056,16.041
1.574,14.8042,-0.16997,16.0375
1.575,14.8087,0.10301,16.0436
1.575,14.8078,-0.170016,16.0401
1.576,14.8124,0.102964,16.0463
1.576,14.8115,-0.170062,16.0427
1.577,14.816,0.102918,16.0489
1.577,14.8152,-0.170108,16.0454
1.578,14.8197,0.102872,16.0515
1.578,14.8188,-0.170153,16.048
1.579,14.8233,0.102826,16.0541
1.579,14.8224,-0.170199,16.0506
1.58,14.827,0.10278,16.0568
1.58,14.8261,-0.170245,16.0532
1.581,14.8306,0.102734,16.0594
1.581,14.8297,-0.170291,16.0558
1.582,14.8343,0.102688,16.062
1.582,14.8333,-0.170337,16.0584
1.583,14.8379,0.102642,16.0645
1.583,14.837,-0.170383,16.061
1.584,14.8415,0.102596,16.0671
1.584,14.8406,-0.170429,16.0635
1.585,14.8451,0.10255,16.0697
1.585,14.8442,-0.170475,16.0661
1.586,14.8487,0.102503,16.0723
1.586,14.8478,-0.170521,16.0687
1.587,14.8524,0.102457,16.0748
1.587,14.8514,-0.170567,16.0712
1.588,14.856,0.102411,16.0774
1.588,14.855,-0.170614,16.0738
1.589,14.8596,0.102365,16.0799
1.589,14.8586,-0.17066,16.0763
1.59,14.8632,0.102318,16.0825
1.59,14.8622,-0.170706,16.0789
1.591,14.8668,0.102272,16.085
1.591,14.8658,-0.170752,16.0814
1.592,14.8703,0.102226,16.0875
1.592,14.8694,-0.170798,16.0839
1.593,14.8739,0.102179,16.0901
1.593,14.873,-0.170844,16.0864
1.594,14.8775,0.102133,16.0926
1.594,14.8765,-0.170891,16.0889
1.595,14.8811,0.102087,16.0951
1.595,14.8801,-0.170937,16.0914
1.596,14.8846,0.10204,16.0976
1.596,14.8837,-0.170983,16.0939
1.597,14.8882,0.101994,16.1001
1.597,14.8872,-0.17103,16.0964
1.598,14.8918,0.101947,16.1026
1.598,14.8908,-0.171076,16.0989
1.599,14.8953,0.101901,16.1051
1.599,14.8943,-0.171122,16.1014
1.6,14.8989,0.101854,16.1075
1.6,14.8979,-0.171169,16.1039
1.601,14.9024,0.101808,16.11
1.601,14.9014,-0.171215,16.1063
1.602,14.906,0.101761,16.1125
1.602,14.9049,-0.171262,16.1088
1.603,14.9095,0.101715,16.1149
1.603,14.9085,-0.171308,16.1112
1.604,14.913,0.101668,16.1174
1.604,14.912,-0.171355,16.1137
1.605,14.9166,0.101621,16.1198
1.605,14.9155,-0.171401,16.1161
1.606,14.9201,0.101575,16.1223
1.606,14.919,-0.171448,16.1185
1.607,14.9236,0.101528,16.1247
1.607,14.9226,-0.171495,16.121
1.608,14.9271,0.101481,16.1271
1.608,14.9261,-0.171541,16.1234
1.609,14.9306,0.101435,16.1295
1.609,14.9296,-0.171588,16.1258
1.61,14.9341,0.101388,16.1319
1.61,14.9331,-0.171634,16.1282
1.611,14.9376,0.101341,16.1343
1.611,14.9366,-0.171681,16.1306
1.612,14.9411,0.101294,16.1367
1.612,14.94,-0.171728,16.133
1.613,14.9446,0.101247,16.1391
1.613,14.9435,-0.171775,16.1353
1.614,14.9481,0.1012,16.1415
1.614,14.947,-0.171821,16.1377
1.615,14.9516,0.101153,16.1439
1.615,14.9505,-0.171868,16.1401
1.616,14.9551,0.101107,16.1462
1.616,14.954,-0.171915,16.1425
1.617,14.9586,0.10106,16.1486
1.617,14.9574,-0.171962,16.1448
1.618,14.962,0.101013,16.151
1.618,14.9609,-0.172009,16.1472
1.619,14.9655,0.100966,16.1533
1.619,14.9644,-0.172056,16.1495
1.62,14.9689,0.100919,16.1556
1.62,14.9678,-0.172102,16.1518
1.621,14.9724,0.100872,16.158
1.621,14.9713,-0.172149,16.1542
1.622,14.9759,0.100824,16.1603
1.622,14.9747,-0.172196,16.1565
1.623,14.9793,0.100777,16.1626
1.623,14.9781,-0.172243,16.1588
1.624,14.9827,0.10073,16.1649
1.624,14.9816,-0.17229,16.1611
1.625,14.9862,0.100683,16.1673
1.625,14.985,-0.172337,16.1634
1.626,14.9896,0.100636,16.1696
1.626,14.9884,-0.172384,16.1657
1.627,14.993,0.100589,16.1719
1.627,14.9919,-0.172432,16.168
1.628,14.9965,0.100541,16.1741
1.628,14.9953,-0.172479,16.1703
1.629,14.9999,0.100494,16.1764
1.629,14.9987,-0.172526,16.1726
1.63,15.0033,0.100447,16.1787
1.63,15.0021,-0.172573,16.1748
1.631,15.0067,0.1004,16.181
1.631,15.0055,-0.17262,16.1771
1.632,15.0101,0.100352,16.1832
1.632,15.0089,-0.172667,16.1793
1.633,15.0135,0.100305,16.1855
1.633,15.0123,-0.172715,16.1816
1.634,15.0169,0.100258,16.1877
1.634,15.0157,-0.172762,16.1838
1.635,15.0203,0.10021,16.19
1.635,15.0191,-0.172809,16.1861
1.636,15.0237,0.100163,16.1922
1.636,15.0225,-0.172856,16.1883
1.637,15.0271,0.100115,16.1944
1.637,15.0258,-0.172904,16.1905
1.638,15.0305,0.100068,16.1967
1.638,15.0292,-0.172951,16.1927
1.639,15.0338,0.10002,16.1989
1.639,15.0326,-0.172998,16.1949
1.64,15.0372,0.0999728,16.2011
1.64,15.0359,-0.173046,16.1971
1.641,15.0406,0.0999252,16.2033
1.641,15.0393,-0.173093,16.1993
1.642,15.0439,0.0998776,16.2055
1.642,15.0426,-0.173141,16.2015
1.643,15.0473,0.09983,16.2077
1.643,15.046,-0.173188,16.2037
1.644,15.0506,0.0997824,16.2099
1.644,15.0493,-0.173236,16.2059
1.645,15.054,0.0997347,16.212
1.645,15.0527,-0.173283,16.2081
1.646,15.0573,0.0996871,16.2142
1.646,15.056,-0.173331,16.2102
1.647,15.0607,0.0996394,16.2164
1.647,15.0594,-0.173378,16.2124
1.648,15.064,0.0995916,16.2185
1.648,15.0627,-0.173426,16.2145
1.649,15.0673,0.0995439,16.2207
1.649,15.066,-0.173473,16.2167
1.65,15.0707,0.0994961,16.2228
1.65,15.0693,-0.173521,16.2188
1.651,15.074,0.0994483,16.2249
1.651,15.0726,-0.173569,16.2209
1.652,15.0773,0.0994005,16.2271
1.652,15.0759,-0.173616,16.223
1.653,15.0806,0.0993526,16.2292
1.653,15.0793,-0.173664,16.2252
1.654,15.0839,0.0993047,16.2313
1.654,15.0826,-0.173712,16.2273
1.655,15.0872,0.0992568,16.2334
1.655,15.0858,-0.17376,16.2294
1.656,15.0905,0.0992089,16.2355
1.656,15.0891,-0.173807,16.2315
1.657,15.0938,0.099161,16.2376
1.657,15.0924,-0.173855,16.2336
1.658,15.0971,0.099113,16.2397
1.658,15.0957,-0.173903,16.2356
1.659,15.1004,0.099065,16.2418
1.659,15.099,-0.173951,16.2377
1.66,15.1037,0.099017,16.2439
1.66,15.1023,-0.173999,16.2398
1.661,15.107,0.0989689,16.2459
1.661,15.1055,-0.174047,16.2418
1.662,15.1102,0.0989208,16.248
1.662,15.1088,-0.174095,16.2439
1.663,15.1135,0.0988727,16.2501
1.663,15.1121,-0.174143,16.246
1.664,15.1168,0.0988246,16.2521
1.664,15.1153,-0.174191,16.248
1.665,15.12,0.0987765,16.2541
1.665,15.1186,-0.174239,16.25
1.666,15.1233,0.0987283,16.2562
1.666,15.1218,-0.174287,16.2521
1.667,15.1265,0.0986801,16.2582
1.667,15.1251,-0.174335,16.2541
1.668,15.1298,0.0986319,16.2602
1.668,15.1283,-0.174383,16.2561
1.669,15.133,0.0985836,16.2622
1.669,15.1315,-0.174431,16.2581
1.67,15.1363,0.0985353,16.2643
1.67,15.1348,-0.174479,16.2601
1.671,15.1395,0.098487,16.2663
1.671,15.138,-0.174527,16.2621
1.672,15.1427,0.0984387,16.2683
1.672,15.1412,-0.174575,16.2641
1.673,15.146,0.0983904,16.2702
1.673,15.1444,-0.174623,16.2661
1.674,15.1492,0.098342,16.2722
1.674,15.1476,-0.174672,16.268
1.675,15.1524,0.0982936,16.2742
1.675,15.1509,-0.17472,16.27
1.676,15.1556,0.0982452,16.2762
1.676,15.1541,-0.174768,16.272
1.677,15.1588,0.0981968,16.2781
1.677,15.1573,-0.174816,16.2739
1.678,15.162,0.0981483,16.2801
1.678,15.1605,-0.174865,16.2759
1.679,15.1652,0.0980998,16.282
1.679,15.1636,-0.174913,16.2778
1.68,15.1684,0.0980513,16.284
1.68,15.1668,-0.174961,16.2798
1.681,15.1716,0.0980027,16.2859
1.681,15.17,-0.17501,16.2817
1.682,15.1748,0.0979542,16.2879
1.682,15.1732,-0.175058,16.2836
1.683,15.178,0.0979056,16.2898
1.683,15.1764,-0.175107,16.2855
1.684,15.1811,0.097857,16.2917
1.684,15.1795,-0.175155,16.2874
1.685,15.1843,0.0978083,16.2936
1.685,15.1827,-0.175203,16.2893
1.686,15.1875,0.0977597,16.2955
1.686,15.1859,-0.175252,16.2912
1.687,15.1906,0.097711,16.2974
1.687,15.189,-0.1753,16.2931
1.688,15.1938,0.0976623,16.2993
1.688,15.1922,-0.175349,16.295
1.689,15.197,0.0976135,16.3012
1.689,15.1953,-0.175398,16.2969
1.69,15.2001,0.0975648,16.3031
1.69,15.1984,-0.175446,16.2987
1.691,15.2033,0.097516,16.3049
1.691,15.2016,-0.175495,16.3006
1.692,15.2064,0.0974672,16.3068
1.692,15.2047,-0.175543,16.3025
